date,con_closing,act_closing,con_settlement,act_settlement,turnover,transaction,inventory,act_invent,con_invent
2020-11-13 00:00:00,248.5,248.5,252.2,252.2,195320.0,5063330.42,114895.0,16157.0,16157.0
2020-11-16 00:00:00,251.9,260.8,250.9,258.3,186035.0,4806055.32,115243.0,52389.0,12579.0
2020-11-17 00:00:00,250.0,259.8,253.0,261.9,169091.0,4441512.37,116577.0,55467.0,10201.0
2020-11-18 00:00:00,249.6,259.7,249.7,259.6,179997.0,4691505.23,118992.0,58442.0,7961.0
2020-11-19 00:00:00,251.0,260.9,251.4,260.8,142368.0,3750606.26,119400.0,58109.0,7718.0
2020-11-20 00:00:00,250.8,260.6,252.1,261.6,120247.0,3173427.01,119128.0,57646.0,7572.0
2020-11-23 00:00:00,257.7,267.9,254.6,264.0,164704.0,4389189.85,121962.0,58745.0,7275.0
2020-11-24 00:00:00,269.6,281.4,260.8,272.5,246021.0,6785511.17,133072.0,59783.0,6914.0
2020-11-25 00:00:00,279.0,289.8,271.4,289.2,319525.0,9354325.27,133453.0,55607.0,6283.0
2020-11-26 00:00:00,278.1,288.5,279.6,291.2,242947.0,7174395.47,134738.0,52849.0,5739.0
2020-11-27 00:00:00,279.0,289.1,279.3,289.2,189404.0,5547699.82,131896.0,50022.0,5636.0
2020-11-30 00:00:00,275.0,281.6,279.8,287.4,235392.0,6872251.39,130469.0,47247.0,5836.0
2020-12-01 00:00:00,286.7,286.7,286.8,286.8,214399.0,6235602.14,123549.0,43889.0,43889.0
2020-12-02 00:00:00,284.1,284.1,284.7,284.7,176697.0,5106296.88,123232.0,41724.0,41724.0
2020-12-03 00:00:00,286.8,286.8,288.0,288.0,202008.0,5914890.27,122157.0,40457.0,40457.0
2020-12-04 00:00:00,295.9,295.9,292.2,292.2,306110.0,9111458.0,125828.0,39696.0,39696.0
2020-12-07 00:00:00,293.9,293.9,293.8,293.8,185396.0,5539729.53,123235.0,35128.0,35128.0
2020-12-08 00:00:00,283.6,283.6,290.3,290.3,193776.0,5743652.0,119165.0,31476.0,31476.0
2020-12-09 00:00:00,284.8,284.8,284.7,284.7,168804.0,4913852.0,114071.0,24896.0,24896.0
2020-12-10 00:00:00,282.6,282.6,285.0,285.0,188254.0,5493626.0,110727.0,20455.0,20455.0
2020-12-11 00:00:00,288.3,288.3,290.6,290.6,302085.0,9080869.04,107269.0,14189.0,14189.0
2020-12-14 00:00:00,291.7,304.9,289.3,303.2,162165.0,4897906.0,103719.0,52978.0,5932.0
2020-12-15 00:00:00,288.4,300.5,288.5,302.3,198674.0,6036525.0,103744.0,53101.0,5019.0
2020-12-16 00:00:00,291.0,301.8,290.2,302.1,135847.0,4130521.0,101570.0,52274.0,4091.0
2020-12-17 00:00:00,302.0,314.7,297.7,309.1,202441.0,6287976.0,105804.0,56815.0,3136.0
2020-12-18 00:00:00,304.0,315.4,303.1,316.0,157631.0,5004227.0,102668.0,54191.0,2646.0
2020-12-21 00:00:00,299.0,308.8,298.6,315.3,245322.0,7763317.0,99169.0,51355.0,2017.0
2020-12-22 00:00:00,286.0,295.2,291.6,304.5,243483.0,7450103.0,93757.0,48019.0,2040.0
2020-12-23 00:00:00,278.9,291.4,278.3,294.7,231482.0,6861898.0,89043.0,42333.0,1993.0
2020-12-24 00:00:00,281.6,307.2,279.8,301.1,248464.0,7531081.0,87334.0,38799.0,1992.0
2020-12-25 00:00:00,309.6,309.6,306.9,306.9,159315.0,4913744.0,83876.0,36595.0,36595.0
2020-12-28 00:00:00,306.6,306.6,308.3,308.3,139518.0,4329107.57,83573.0,34910.0,34910.0
2020-12-29 00:00:00,305.0,305.0,307.2,307.2,172316.0,5323321.32,83680.0,33646.0,33646.0
2020-12-30 00:00:00,305.1,305.1,304.7,304.7,175906.0,5393690.0,82481.0,31171.0,31171.0
2020-12-31 00:00:00,301.7,301.7,303.3,303.3,165060.0,5043362.0,84680.0,31114.0,31114.0
2021-01-04 00:00:00,320.1,320.1,313.9,313.9,140157.0,4441255.87,89184.0,32033.0,32033.0
2021-01-05 00:00:00,311.1,311.1,313.4,313.4,225466.0,7123196.0,90161.0,28425.0,28425.0
2021-01-06 00:00:00,323.7,323.7,319.3,319.3,245435.0,7908245.0,95983.0,27801.0,27801.0
2021-01-07 00:00:00,335.3,335.3,327.6,327.6,230610.0,7631817.0,104022.0,28196.0,28196.0
2021-01-08 00:00:00,336.5,336.5,332.7,332.7,208562.0,7008767.0,108336.0,27427.0,27427.0
2021-01-11 00:00:00,325.7,325.7,336.0,336.0,272508.0,9253222.0,100161.0,21499.0,21499.0
2021-01-12 00:00:00,336.9,336.9,332.2,332.2,210534.0,7073996.0,97131.0,20129.0,20129.0
2021-01-13 00:00:00,342.4,342.4,340.0,340.0,178099.0,6142647.0,100629.0,18408.0,18408.0
2021-01-14 00:00:00,334.4,342.4,335.9,343.9,199175.0,6819672.0,98334.0,46676.0,13723.0
2021-01-15 00:00:00,329.4,339.4,332.2,341.2,220572.0,7512365.0,93911.0,46932.0,7296.0
2021-01-18 00:00:00,323.9,333.0,326.1,332.5,209781.0,6987232.0,91922.0,46064.0,5191.0
2021-01-19 00:00:00,330.2,334.3,328.4,335.4,123262.0,4143070.0,90540.0,45654.0,3665.0
2021-01-20 00:00:00,340.1,342.7,337.3,339.7,145742.0,4965400.0,92877.0,47340.0,3536.0
2021-01-21 00:00:00,336.5,340.0,336.2,341.1,137533.0,4703629.0,91600.0,45812.0,3355.0
2021-01-22 00:00:00,323.9,332.3,324.5,337.4,156267.0,5288049.0,93808.0,47164.0,3176.0
2021-01-25 00:00:00,323.9,332.1,318.5,331.7,199538.0,6645347.0,90044.0,43103.0,3121.0
2021-01-26 00:00:00,320.9,328.0,322.6,330.2,134867.0,4471566.06,88773.0,41631.0,3117.0
2021-01-27 00:00:00,326.0,335.0,323.6,332.9,112891.0,3772190.35,86559.0,39174.0,2480.0
2021-01-28 00:00:00,324.0,333.3,324.0,334.0,174110.0,5835498.99,85193.0,37516.0,2291.0
2021-01-29 00:00:00,324.0,335.0,324.0,336.4,162896.0,5500079.0,83403.0,36018.0,2291.0
2021-02-01 00:00:00,336.3,336.3,336.0,336.0,172971.0,5838232.0,80394.0,34182.0,34182.0
2021-02-02 00:00:00,346.8,346.8,340.6,340.6,162778.0,5582744.0,86786.0,35632.0,35632.0
2021-02-03 00:00:00,347.1,347.1,347.5,347.5,153578.0,5369252.0,82035.0,29003.0,29003.0
2021-02-04 00:00:00,357.5,357.5,353.1,353.1,187376.0,6659349.0,86549.0,25937.0,25937.0
2021-02-05 00:00:00,358.1,358.1,356.3,356.3,145114.0,5214739.54,85717.0,18529.0,18529.0
2021-02-08 00:00:00,362.1,362.1,361.9,361.9,148811.0,5439613.0,82985.0,10808.0,10808.0
2021-02-09 00:00:00,376.0,376.0,367.3,367.3,127842.0,4770281.0,79294.0,2950.0,2950.0
2021-02-10 00:00:00,368.5,371.2,368.1,371.9,112538.0,4191347.0,73245.0,47103.0,2137.0
2021-02-18 00:00:00,396.1,399.0,395.8,399.5,68636.0,2747340.0,76507.0,48960.0,1765.0
2021-02-19 00:00:00,384.2,388.4,387.0,391.3,144443.0,5659013.0,77392.0,48545.0,1632.0
2021-02-22 00:00:00,385.6,392.2,384.8,390.7,157532.0,6167218.0,81414.0,49205.0,1611.0
2021-02-23 00:00:00,407.5,412.9,393.8,405.1,231606.0,9421556.0,90334.0,48906.0,1177.0
2021-02-24 00:00:00,396.1,405.8,407.0,406.0,186368.0,7588230.0,88082.0,43960.0,629.0
2021-02-25 00:00:00,407.3,417.8,407.3,415.9,223893.0,9341416.0,92821.0,43297.0,627.0
2021-02-26 00:00:00,410.0,405.9,410.0,410.8,215036.0,8866599.0,91354.0,38669.0,607.0
2021-03-01 00:00:00,409.0,409.0,407.2,407.2,218983.0,8961617.0,89808.0,34855.0,34855.0
2021-03-02 00:00:00,387.1,387.1,397.2,397.2,222500.0,8878865.0,88796.0,31410.0,31410.0
2021-03-03 00:00:00,392.8,392.8,392.9,392.9,168028.0,6634303.0,87068.0,27791.0,27791.0
2021-03-04 00:00:00,399.4,399.4,396.5,396.5,208898.0,8329436.0,85719.0,25044.0,25044.0
2021-03-05 00:00:00,423.6,423.6,411.7,411.7,334439.0,13840405.0,89879.0,25109.0,25109.0
2021-03-08 00:00:00,441.4,441.4,433.6,433.6,237789.0,10377525.0,90003.0,22927.0,22927.0
2021-03-09 00:00:00,422.7,422.7,428.1,428.1,242845.0,10451795.0,87192.0,19323.0,19323.0
2021-03-10 00:00:00,412.0,412.0,417.9,417.9,255815.0,10769770.0,85319.0,17125.0,17125.0
2021-03-11 00:00:00,416.2,416.2,416.3,416.3,217169.0,9106867.0,85011.0,15122.0,15122.0
2021-03-12 00:00:00,418.8,418.8,421.2,421.2,190331.0,8079321.0,87117.0,13797.0,13797.0
2021-03-15 00:00:00,422.8,428.1,420.4,426.6,181174.0,7715325.0,88846.0,44193.0,10047.0
2021-03-16 00:00:00,408.4,416.0,411.3,417.6,170804.0,7127947.0,86495.0,44371.0,7451.0
2021-03-17 00:00:00,414.1,420.9,408.3,415.5,180742.0,7511190.0,89569.0,46156.0,5609.0
2021-03-18 00:00:00,407.0,411.5,407.8,412.6,198475.0,8196219.0,89093.0,46598.0,4302.0
2021-03-19 00:00:00,375.1,379.5,394.8,395.9,335177.0,13285620.0,94238.0,51163.0,2145.0
2021-03-22 00:00:00,383.2,390.1,376.6,386.1,266814.0,10317335.66,90462.0,48345.0,2137.0
2021-03-23 00:00:00,384.9,390.8,386.5,392.2,159205.0,6254303.0,90545.0,48269.0,2081.0
2021-03-24 00:00:00,371.0,378.1,376.2,380.7,268482.0,10241839.0,95523.0,49164.0,2069.0
2021-03-25 00:00:00,376.8,383.2,374.5,387.0,272846.0,10556849.0,91575.0,45180.0,1749.0
2021-03-26 00:00:00,378.0,384.3,375.8,380.6,280339.0,10698371.0,90423.0,42184.0,1743.0
2021-03-29 00:00:00,380.0,388.0,383.3,391.7,272452.0,10702087.0,84115.0,38213.0,1743.0
2021-03-30 00:00:00,390.0,398.6,383.1,395.3,241220.0,9569853.0,80179.0,35738.0,1743.0
2021-03-31 00:00:00,383.1,399.7,383.1,396.0,193629.0,7685669.0,76656.0,30560.0,1743.0
2021-04-01 00:00:00,392.8,392.8,393.4,393.4,215597.0,8502476.18,73832.0,29285.0,29285.0
2021-04-02 00:00:00,408.8,408.8,396.5,396.5,298537.0,11882639.68,77131.0,29871.0,29871.0
2021-04-06 00:00:00,388.1,388.1,388.5,388.5,117722.0,4599183.43,80594.0,31201.0,31201.0
2021-04-07 00:00:00,386.0,386.0,389.3,389.3,179951.0,7030482.08,81649.0,30554.0,30554.0
2021-04-08 00:00:00,383.5,383.5,384.4,384.4,212413.0,8197620.16,82787.0,30577.0,30577.0
2021-04-09 00:00:00,386.6,386.6,386.4,386.4,176864.0,6854868.02,81358.0,28959.0,28959.0
2021-04-12 00:00:00,382.4,382.4,387.3,387.3,183184.0,7111085.45,82875.0,27697.0,27697.0
2021-04-13 00:00:00,392.8,392.8,391.1,391.1,195586.0,7662262.97,79624.0,22151.0,22151.0
2021-04-14 00:00:00,397.8,397.8,394.0,394.0,160542.0,6340353.36,79838.0,19985.0,19985.0
2021-04-15 00:00:00,411.0,411.0,406.3,406.3,209014.0,8525182.49,80533.0,16825.0,16825.0
2021-04-16 00:00:00,412.8,412.8,410.1,410.1,180975.0,7485182.27,82064.0,11671.0,11671.0
2021-04-19 00:00:00,408.8,412.3,408.5,412.8,161279.0,6649102.95,82673.0,41739.0,9251.0
2021-04-20 00:00:00,419.0,414.3,413.7,413.8,153916.0,6374255.25,80361.0,42473.0,5315.0
2021-04-21 00:00:00,408.8,402.5,411.6,405.4,211067.0,8568395.72,79150.0,41785.0,4720.0
2021-04-22 00:00:00,400.9,395.3,400.1,396.9,229238.0,9106557.72,78751.0,40009.0,4614.0
2021-04-23 00:00:00,403.9,399.0,403.4,397.2,148585.0,5906834.43,77120.0,38217.0,4471.0
2021-04-26 00:00:00,402.1,396.5,406.3,400.1,180149.0,7215001.2,78586.0,38743.0,4133.0
2021-04-27 00:00:00,400.0,402.4,402.1,398.8,167867.0,6703720.52,79238.0,39553.0,1847.0
2021-04-28 00:00:00,403.9,408.1,395.6,403.8,146454.0,5921557.61,80644.0,39012.0,1812.0
2021-04-29 00:00:00,412.2,414.9,403.9,412.6,146224.0,6036353.57,81641.0,39924.0,1714.0
2021-04-30 00:00:00,412.2,420.1,412.2,419.4,168820.0,7075451.07,75207.0,33686.0,1296.0
2021-05-06 00:00:00,428.3,428.3,429.1,429.1,68325.0,2928745.29,76072.0,35217.0,35217.0
2021-05-07 00:00:00,425.7,425.7,424.4,424.4,133757.0,5675614.78,78525.0,33569.0,33569.0
2021-05-10 00:00:00,428.3,428.3,424.0,424.0,174984.0,7427047.61,78759.0,30440.0,30440.0
2021-05-11 00:00:00,418.6,418.6,421.1,421.1,153254.0,6459345.42,78682.0,28206.0,28206.0
2021-05-12 00:00:00,425.8,425.8,420.6,420.6,184940.0,7801307.6,81787.0,25929.0,25929.0
2021-05-13 00:00:00,423.8,423.8,428.7,428.7,196760.0,8447665.55,78318.0,22214.0,22214.0
2021-05-14 00:00:00,414.3,414.3,417.5,417.5,190263.0,7944100.61,80623.0,18918.0,18918.0
2021-05-17 00:00:00,427.1,427.1,424.9,424.9,173705.0,7376145.86,77085.0,15512.0,15512.0
2021-05-18 00:00:00,437.5,436.6,432.5,432.7,157634.0,6819406.53,84700.0,53658.0,11568.0
2021-05-19 00:00:00,419.3,421.2,429.8,427.5,222694.0,9524134.17,77134.0,51215.0,6097.0
2021-05-20 00:00:00,411.4,411.0,410.5,411.6,206813.0,8516053.71,78017.0,51190.0,5764.0
2021-05-21 00:00:00,397.1,400.2,403.7,405.5,184067.0,7467680.78,80470.0,52740.0,5645.0
2021-05-24 00:00:00,415.7,414.0,410.5,410.2,167765.0,6885363.27,72915.0,46020.0,5498.0
2021-05-25 00:00:00,424.5,425.0,421.3,421.3,141048.0,5942628.87,68184.0,40507.0,5494.0
2021-05-26 00:00:00,422.3,426.3,426.8,425.3,131217.0,5576772.15,67829.0,36437.0,5479.0
2021-05-27 00:00:00,419.8,421.9,419.6,423.6,142327.0,6020192.94,71042.0,33934.0,5453.0
2021-05-28 00:00:00,429.0,429.9,429.0,429.5,164888.0,7071678.87,78841.0,37628.0,5453.0
2021-05-31 00:00:00,420.1,428.8,412.1,429.5,135772.0,5819255.35,76483.0,33549.0,5005.0
2021-06-01 00:00:00,440.0,440.0,435.2,435.2,131920.0,5730241.54,83291.0,39361.0,39361.0
2021-06-02 00:00:00,438.9,438.9,440.8,440.8,154070.0,6779078.5,80799.0,36796.0,36796.0
2021-06-03 00:00:00,448.1,448.1,444.9,444.9,133504.0,5930733.38,87741.0,40781.0,40781.0
2021-06-04 00:00:00,445.2,445.2,443.2,443.2,162842.0,7203440.68,82125.0,36085.0,36085.0
2021-06-07 00:00:00,442.8,442.8,447.7,447.7,174100.0,7773780.96,83332.0,36191.0,36191.0
2021-06-08 00:00:00,443.0,443.0,443.7,443.7,131680.0,5829552.84,79009.0,33260.0,33260.0
2021-06-09 00:00:00,453.2,453.2,448.7,448.7,147280.0,6594386.03,88017.0,39818.0,39818.0
2021-06-10 00:00:00,446.4,446.4,448.3,448.3,150988.0,6750538.11,77313.0,31194.0,31194.0
2021-06-11 00:00:00,453.5,453.5,449.3,449.3,188566.0,8446785.6,79580.0,31443.0,31443.0
2021-06-15 00:00:00,454.4,454.4,457.0,457.0,92477.0,4205934.64,81343.0,26885.0,26885.0
2021-06-16 00:00:00,458.5,458.5,459.2,459.2,168162.0,7719672.86,88965.0,17225.0,17225.0
2021-06-17 00:00:00,452.7,457.9,454.2,458.6,194417.0,8891129.05,87782.0,53444.0,9309.0
2021-06-18 00:00:00,435.0,442.4,445.3,449.9,230275.0,10347226.77,77854.0,49096.0,3136.0
2021-06-21 00:00:00,445.6,451.8,440.2,450.2,162064.0,7291511.94,75759.0,47093.0,2542.0
2021-06-22 00:00:00,453.2,461.8,450.2,455.2,162612.0,7396195.24,78246.0,49839.0,2311.0
2021-06-23 00:00:00,458.8,466.0,454.3,461.4,152238.0,7019091.29,83126.0,54160.0,1942.0
2021-06-24 00:00:00,458.3,465.5,456.4,466.1,146191.0,6807617.61,81777.0,52362.0,1910.0
2021-06-25 00:00:00,458.7,466.3,460.1,466.2,160302.0,7466634.92,83824.0,52741.0,1701.0
2021-06-28 00:00:00,458.0,463.9,459.1,467.4,194580.0,9084435.97,81571.0,49168.0,1374.0
2021-06-29 00:00:00,447.9,456.3,446.5,459.9,154568.0,7105775.7,80006.0,44781.0,1124.0
2021-06-30 00:00:00,449.8,459.0,450.5,460.6,111521.0,5135759.36,77536.0,39989.0,1124.0
2021-07-01 00:00:00,459.5,459.5,460.0,460.0,154027.0,7090091.54,77856.0,38050.0,38050.0
2021-07-02 00:00:00,468.1,468.1,468.1,468.1,179789.0,8425638.73,81701.0,38073.0,38073.0
2021-07-05 00:00:00,471.6,471.6,468.0,468.0,144248.0,6760178.7,85408.0,38948.0,38948.0
2021-07-06 00:00:00,474.1,474.1,471.9,471.9,139917.0,6613944.85,86014.0,38234.0,38234.0
2021-07-07 00:00:00,450.9,450.9,458.1,458.1,251076.0,11532259.21,84703.0,33755.0,33755.0
2021-07-08 00:00:00,438.9,438.9,443.5,443.5,224975.0,10012507.95,85890.0,33401.0,33401.0
2021-07-09 00:00:00,444.6,444.6,441.2,441.2,185260.0,8205688.34,86077.0,32248.0,32248.0
2021-07-12 00:00:00,448.6,448.6,450.6,450.6,130992.0,5922964.87,82434.0,28577.0,28577.0
2021-07-13 00:00:00,454.7,454.7,450.5,450.5,112996.0,5107764.12,80206.0,26277.0,26277.0
2021-07-14 00:00:00,460.9,460.9,457.1,457.1,143638.0,6599461.0,79007.0,22738.0,22738.0
2021-07-15 00:00:00,439.3,439.3,449.7,449.7,221615.0,10018831.55,82478.0,19616.0,19616.0
2021-07-16 00:00:00,434.0,434.0,438.5,438.5,181268.0,7994359.2,88161.0,18713.0,18713.0
2021-07-19 00:00:00,427.9,427.9,432.1,432.1,210487.0,9167461.19,83012.0,10688.0,10688.0
2021-07-20 00:00:00,406.6,414.5,412.5,417.2,270829.0,11295980.37,88293.0,46327.0,5827.0
2021-07-21 00:00:00,406.7,413.1,404.7,413.3,184616.0,7636828.2,89791.0,47372.0,5529.0
2021-07-22 00:00:00,417.7,426.4,415.3,424.0,157186.0,6669984.92,84432.0,42553.0,5334.0
2021-07-23 00:00:00,429.1,436.6,424.4,434.7,169088.0,7364156.97,80858.0,37300.0,5062.0
2021-07-26 00:00:00,430.9,439.2,433.1,439.9,147772.0,6513865.89,80423.0,36271.0,4104.0
2021-07-27 00:00:00,437.7,446.0,440.0,447.0,146195.0,6546568.62,79501.0,35010.0,3991.0
2021-07-28 00:00:00,443.6,450.5,443.7,448.5,134469.0,6037608.45,77714.0,35319.0,1108.0
2021-07-29 00:00:00,445.5,452.9,443.5,451.2,96998.0,4379891.59,78266.0,34708.0,1111.0
2021-07-30 00:00:00,408.2,452.2,408.2,454.3,113721.0,5169543.11,76639.0,32083.0,1111.0
2021-08-02 00:00:00,449.3,449.3,452.2,452.2,144961.0,6561334.13,76040.0,30955.0,30955.0
2021-08-03 00:00:00,435.2,435.2,441.8,441.8,160857.0,7115319.87,79373.0,31751.0,31751.0
2021-08-04 00:00:00,436.4,436.4,432.0,432.0,174841.0,7566527.89,79660.0,31769.0,31769.0
2021-08-05 00:00:00,421.4,421.4,428.6,428.6,190276.0,8165852.42,83933.0,33681.0,33681.0
2021-08-06 00:00:00,433.2,433.2,428.5,428.5,134387.0,5767951.74,80455.0,29969.0,29969.0
2021-08-09 00:00:00,418.6,418.6,426.4,426.4,206206.0,8798532.13,85271.0,31376.0,31376.0
2021-08-10 00:00:00,424.4,424.4,417.7,417.7,163505.0,6845633.35,85857.0,29463.0,29463.0
2021-08-11 00:00:00,433.2,433.2,429.8,429.8,159830.0,6875094.87,83624.0,26737.0,26737.0
2021-08-12 00:00:00,431.4,431.4,428.7,428.7,177209.0,7605030.09,82815.0,25824.0,25824.0
2021-08-13 00:00:00,429.1,429.1,431.4,431.4,142797.0,6164095.27,83536.0,24512.0,24512.0
2021-08-16 00:00:00,423.9,423.9,428.6,428.6,142238.0,6102377.63,84921.0,23242.0,23242.0
2021-08-17 00:00:00,422.0,422.0,422.0,422.0,151845.0,6408065.91,81358.0,18375.0,18375.0
2021-08-18 00:00:00,426.4,422.5,424.0,421.6,154620.0,6525258.09,78000.0,38394.0,13821.0
2021-08-19 00:00:00,410.6,405.9,420.2,414.3,201291.0,8347809.54,81215.0,45183.0,10342.0
2021-08-20 00:00:00,410.0,405.3,409.2,402.3,177164.0,7131933.72,81196.0,45308.0,9143.0
2021-08-23 00:00:00,407.4,405.5,404.9,401.0,180652.0,7248415.73,80887.0,44767.0,8090.0
2021-08-24 00:00:00,424.7,422.6,414.4,417.7,181568.0,7581392.11,78728.0,40921.0,7392.0
2021-08-25 00:00:00,430.7,429.5,427.7,429.0,145650.0,6239947.92,74128.0,37567.0,4961.0
2021-08-26 00:00:00,434.0,432.7,434.0,432.5,142764.0,6166880.86,67442.0,32844.0,4927.0
2021-08-27 00:00:00,435.0,438.2,434.3,433.1,167200.0,7237108.89,67779.0,33296.0,4926.0
2021-08-30 00:00:00,434.3,438.3,434.3,438.8,140178.0,6143775.76,67327.0,32351.0,4926.0
2021-08-31 00:00:00,434.3,440.8,434.3,439.7,115332.0,5064529.85,68078.0,32426.0,4926.0
2021-09-01 00:00:00,446.5,446.5,440.3,440.3,141212.0,6208926.11,67230.0,35403.0,35403.0
2021-09-02 00:00:00,444.8,444.8,438.9,438.9,193157.0,8466686.56,67116.0,33063.0,33063.0
2021-09-03 00:00:00,456.0,456.0,455.7,455.7,152533.0,6938411.51,67631.0,30510.0,30510.0
2021-09-06 00:00:00,447.5,447.5,451.6,451.6,139077.0,6261650.03,67419.0,27223.0,27223.0
2021-09-07 00:00:00,456.9,456.9,454.3,454.3,114428.0,5178188.97,67417.0,24270.0,24270.0
2021-09-08 00:00:00,453.8,453.8,451.0,451.0,154710.0,6936022.22,65355.0,17642.0,17642.0
2021-09-09 00:00:00,457.1,457.1,454.7,454.7,126636.0,5725855.9,64323.0,10437.0,10437.0
2021-09-10 00:00:00,456.0,447.3,453.5,445.5,188822.0,8409921.98,61379.0,37084.0,7274.0
2021-09-13 00:00:00,462.6,460.0,462.1,456.0,129638.0,5904740.98,66194.0,42007.0,6355.0
2021-09-14 00:00:00,462.9,464.1,463.3,461.7,107513.0,4958777.64,66861.0,42630.0,6047.0
2021-09-15 00:00:00,461.2,467.3,463.8,463.3,110380.0,5107586.19,66811.0,42409.0,4312.0
2021-09-16 00:00:00,473.7,473.7,468.2,478.4,163116.0,7785632.23,63013.0,39284.0,3061.0
2021-09-17 00:00:00,471.1,474.6,474.3,472.6,106940.0,5046371.98,58845.0,37058.0,1498.0
2021-09-22 00:00:00,467.1,473.9,471.0,471.6,54297.0,2556235.2,58447.0,37467.0,378.0
2021-09-23 00:00:00,474.7,479.4,474.7,477.0,107534.0,5122020.94,58560.0,37624.0,378.0
2021-09-24 00:00:00,488.6,488.6,484.8,484.8,133678.0,6470247.73,60810.0,39349.0,39349.0
2021-09-27 00:00:00,494.5,494.5,492.2,492.2,139161.0,6839624.52,59787.0,36651.0,36651.0
2021-09-28 00:00:00,507.6,507.6,501.9,501.9,139314.0,6980557.74,62606.0,36812.0,36812.0
2021-09-29 00:00:00,489.2,489.2,496.5,496.5,162054.0,8035171.4,55396.0,28455.0,28455.0
2021-09-30 00:00:00,494.6,494.6,495.7,495.7,114292.0,5656828.73,48741.0,22563.0,22563.0
2021-10-08 00:00:00,528.1,528.1,526.9,526.9,74677.0,3924724.2,54819.0,26109.0,26109.0
2021-10-11 00:00:00,530.0,530.0,526.9,526.9,133921.0,7049935.2,57827.0,24685.0,24685.0
2021-10-12 00:00:00,529.5,529.5,531.3,531.3,112306.0,5958685.34,58313.0,22343.0,22343.0
2021-10-13 00:00:00,524.0,524.0,528.0,528.0,170921.0,9015542.99,56025.0,16460.0,16460.0
2021-10-14 00:00:00,526.5,526.5,520.6,520.6,130970.0,6834557.48,55893.0,12804.0,12804.0
2021-10-15 00:00:00,529.2,529.2,525.2,525.2,140390.0,7416339.72,59951.0,9371.0,9371.0
2021-10-18 00:00:00,537.9,543.0,534.1,537.9,156938.0,8425458.14,64626.0,43018.0,4728.0
2021-10-19 00:00:00,532.2,530.4,530.2,533.1,151193.0,8047283.56,63529.0,40699.0,1781.0
2021-10-20 00:00:00,523.7,524.4,530.1,526.1,140564.0,7386391.6,57820.0,35789.0,1626.0
2021-10-21 00:00:00,530.5,529.8,531.4,530.6,131632.0,6976207.37,56583.0,34766.0,1592.0
2021-10-22 00:00:00,519.4,520.2,528.2,524.8,189455.0,9935005.09,50717.0,30151.0,1537.0
2021-10-25 00:00:00,527.7,533.2,527.6,529.6,144230.0,7632911.4,54578.0,32846.0,1528.0
2021-10-26 00:00:00,528.9,531.6,527.7,534.2,123791.0,6605125.34,53581.0,31922.0,38.0
